,date,AirPressure(hPa),AirTemperature(C),AirTemperatureHygroClip(C),RelativeHumidity(%),SpecificHumidity(g/kg),WindSpeed(m/s),WindDirection(d),SensibleHeatFlux(W/m2),LatentHeatFlux(W/m2),ShortwaveRadiationDown(W/m2),ShortwaveRadiationDown_Cor(W/m2),ShortwaveRadiationUp(W/m2),ShortwaveRadiationUp_Cor(W/m2),Albedo_theta<70d,LongwaveRadiationDown(W/m2),LongwaveRadiationUp(W/m2),CloudCover,SurfaceTemperature(C),HeightSensorBoom(m),HeightStakes(m),DepthPressureTransducer_Cor(m),IceTemperature1(C),IceTemperature2(C),IceTemperature3(C),IceTemperature4(C),IceTemperature5(C),IceTemperature6(C),IceTemperature7(C),IceTemperature8(C),TimeGPS(hhmmssUTC),LatitudeGPS(degN),LongitudeGPS(degW),ElevationGPS(m),HorDilOfPrecGPS
99172,2022-08-05 02:00:00,967.0,5.89,-999.0,72.5,4.34,1.41,184.7,-999.0,-999.0,-0.8,-999,0.5,-999,-999,319.7,338.4,0.74,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99173,2022-08-05 03:00:00,967.0,6.34,-999.0,68.9,4.26,1.62,176.0,-999.0,-999.0,-0.5,-999,0.5,-999,-999,326.4,340.5,0.79,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99174,2022-08-05 04:00:00,966.0,6.21,-999.0,77.3,4.74,3.33,160.4,-999.0,-999.0,-1.4,-999,0.4,-999,-999,332.7,341.8,0.86,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99175,2022-08-05 05:00:00,966.0,5.97,-999.0,83.7,5.04,3.31,131.9,35.7,18.5,-1.0,-999,2.6,-999,-999,336.6,341.2,0.92,0.0,2.407,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99176,2022-08-05 06:00:00,965.0,5.92,-999.0,86.1,5.18,3.15,125.7,-999.0,-999.0,1.3,-999,2.9,-999,-999,336.8,341.2,0.92,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99177,2022-08-05 07:00:00,964.0,6.18,-999.0,84.1,5.15,3.3,134.2,-999.0,-999.0,7.7,-999,4.2,-999,-999,337.8,342.4,0.92,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99178,2022-08-05 08:00:00,964.0,6.17,-999.0,85.6,5.24,2.68,118.2,-999.0,-999.0,22.0,-999,5.6,-999,-999,337.8,343.2,0.92,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99179,2022-08-05 09:00:00,963.0,6.54,-999.0,82.7,5.2,2.48,138.3,-999.0,-999.0,32.4,-999,7.0,-999,-999,338.1,345.1,0.9,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99180,2022-08-05 10:00:00,962.0,6.96,-999.0,79.0,5.12,3.03,147.0,-999.0,-999.0,73.5,-999,12.6,-999,-999,340.0,348.8,0.9,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99181,2022-08-05 11:00:00,962.0,7.74,-999.0,75.1,5.14,3.77,143.3,50.9,21.7,249.0,-999,36.9,-999,-999,338.1,359.2,0.84,0.0,2.476,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99182,2022-08-05 12:00:00,962.0,7.97,-999.0,72.0,5.0,4.34,158.4,-999.0,-999.0,225.2,-999,31.6,-999,-999,334.3,359.9,0.78,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99183,2022-08-05 13:00:00,962.0,7.72,-999.0,72.7,4.96,3.59,135.9,-999.0,-999.0,157.1,-999,21.3,-999,-999,336.2,357.7,0.82,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99184,2022-08-05 14:00:00,962.0,8.07,-999.0,69.7,4.88,4.11,128.8,-999.0,-999.0,222.4,-999,30.6,-999,-999,330.0,362.1,0.73,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99185,2022-08-05 15:00:00,961.0,8.13,-999.0,69.6,4.89,5.04,136.9,-999.0,-999.0,122.9,-999,16.9,-999,-999,337.7,356.5,0.81,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99186,2022-08-05 16:00:00,961.0,8.04,-999.0,72.6,5.07,3.85,126.1,-999.0,-999.0,218.2,-999,30.9,-999,-999,334.8,361.6,0.79,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99187,2022-08-05 17:00:00,961.0,8.14,-999.0,68.8,4.84,5.41,133.5,96.8,29.4,218.1,-999,31.0,-999,-999,326.9,361.1,0.69,0.0,2.791,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99188,2022-08-05 18:00:00,961.0,7.38,-999.0,72.3,4.82,4.66,125.3,-999.0,-999.0,148.9,-999,20.6,-999,-999,337.1,356.3,0.85,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99189,2022-08-05 19:00:00,962.0,6.86,-999.0,78.3,5.04,3.66,152.4,-999.0,-999.0,97.3,-999,14.4,-999,-999,337.2,351.4,0.88,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99190,2022-08-05 20:00:00,962.0,6.82,-999.0,75.0,4.82,4.72,134.8,-999.0,-999.0,71.0,-999,9.9,-999,-999,335.1,349.0,0.86,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99191,2022-08-05 21:00:00,962.0,7.1,-999.0,73.1,4.79,4.73,149.7,-999.0,-999.0,51.1,-999,7.3,-999,-999,334.2,348.7,0.83,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99192,2022-08-05 22:00:00,963.0,6.17,-999.0,79.3,4.86,3.69,148.0,-999.0,-999.0,24.9,-999,4.1,-999,-999,335.3,344.5,0.89,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99193,2022-08-05 23:00:00,964.0,5.09,-999.0,84.3,4.79,2.17,167.9,10.8,5.0,9.3,-999,3.5,-999,-999,333.3,339.1,0.93,0.0,2.414,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99194,2022-08-06 00:00:00,964.0,5.26,-999.0,84.9,4.88,2.46,183.3,-999.0,-999.0,1.5,-999,2.7,-999,-999,333.2,338.8,0.92,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99195,2022-08-06 01:00:00,964.0,5.56,-999.0,81.9,4.81,1.61,124.0,-999.0,-999.0,-1.1,-999,2.5,-999,-999,330.3,338.7,0.87,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99196,2022-08-06 02:00:00,963.0,5.64,-999.0,79.1,4.67,1.97,158.4,-999.0,-999.0,-1.2,-999,2.2,-999,-999,319.4,337.5,0.75,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99197,2022-08-06 03:00:00,963.0,5.68,-999.0,77.8,4.61,1.77,138.1,-999.0,-999.0,-0.8,-999,2.0,-999,-999,306.2,335.8,0.61,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99198,2022-08-06 04:00:00,963.0,5.45,-999.0,78.3,4.57,1.54,223.8,-999.0,-999.0,-0.9,-999,1.1,-999,-999,303.0,334.2,0.59,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99199,2022-08-06 05:00:00,963.0,5.59,-999.0,76.4,4.5,1.9,263.1,6.2,1.7,-0.1,-999,1.5,-999,-999,299.0,333.5,0.54,0.0,2.791,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99200,2022-08-06 06:00:00,963.0,6.65,-999.0,71.9,4.55,2.32,115.0,-999.0,-999.0,7.5,-999,3.1,-999,-999,286.2,336.4,0.34,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99201,2022-08-06 07:00:00,963.0,6.35,-999.0,72.6,4.51,1.21,165.8,-999.0,-999.0,42.1,-999,14.4,-999,-999,298.0,337.7,0.48,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99202,2022-08-06 08:00:00,963.0,7.11,-999.0,70.6,4.62,0.68,65.2,-999.0,-999.0,146.2,-999,37.5,-999,-999,275.3,349.5,0.19,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99203,2022-08-06 09:00:00,963.0,6.99,-999.0,73.5,4.77,1.25,105.0,-999.0,-999.0,250.1,-999,54.5,-999,-999,260.3,356.8,0.04,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99204,2022-08-06 10:00:00,962.0,7.59,-999.0,72.9,4.94,1.26,120.0,-999.0,-999.0,357.2,-999,67.4,-999,-999,261.6,369.7,0.02,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99205,2022-08-06 11:00:00,961.0,8.44,-999.0,69.6,4.99,1.73,131.8,5.8,2.0,466.9,-999,81.8,-999,-999,264.2,381.4,0.0,0.0,2.395,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99206,2022-08-06 12:00:00,961.0,8.83,-999.0,67.4,4.97,2.16,120.2,-999.0,-999.0,560.9,-999,93.4,-999,-999,266.3,392.0,0.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99207,2022-08-06 13:00:00,960.0,9.86,-999.0,64.7,5.12,2.73,94.5,-999.0,-999.0,633.1,-999,104.3,-999,-999,270.7,399.8,0.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99208,2022-08-06 14:00:00,959.0,10.81,-999.0,61.5,5.2,2.3,42.3,-999.0,-999.0,676.4,-999,109.1,-999,-999,274.9,411.7,0.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99209,2022-08-06 15:00:00,958.0,11.05,-999.0,59.2,5.08,3.13,7.7,-999.0,-999.0,745.0,-999,120.7,-999,-999,294.0,413.8,0.16,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99210,2022-08-06 16:00:00,958.0,10.98,-999.0,61.9,5.29,3.51,357.3,-999.0,-999.0,608.5,-999,95.6,-999,-999,319.7,402.1,0.45,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99211,2022-08-06 17:00:00,958.0,9.65,-999.0,68.7,5.37,4.31,43.6,66.7,27.2,406.9,-999,62.8,-999,-999,339.0,388.7,0.74,0.0,2.825,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99212,2022-08-06 18:00:00,957.0,10.0,-999.0,67.4,5.4,4.21,2.7,-999.0,-999.0,325.0,-999,50.5,-999,-999,342.3,384.4,0.76,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99213,2022-08-06 19:00:00,958.0,9.21,-999.0,71.9,5.45,3.79,29.0,-999.0,-999.0,169.0,-999,24.9,-999,-999,342.7,371.9,0.81,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99214,2022-08-06 20:00:00,958.0,7.86,-999.0,76.0,5.26,4.06,47.6,-999.0,-999.0,91.6,-999,13.0,-999,-999,338.8,360.5,0.84,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99215,2022-08-06 21:00:00,958.0,6.97,-999.0,85.2,5.55,4.77,31.2,-999.0,-999.0,54.4,-999,8.1,-999,-999,340.6,353.2,0.91,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99216,2022-08-06 22:00:00,958.0,5.96,-999.0,94.7,5.75,3.37,41.1,-999.0,-999.0,25.0,-999,4.1,-999,-999,341.3,347.3,0.97,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99217,2022-08-06 23:00:00,958.0,5.74,-999.0,89.8,5.37,3.13,2.0,30.6,20.9,8.0,-999,3.0,-999,-999,339.3,343.9,0.96,0.0,2.409,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99218,2022-08-07 00:00:00,957.0,5.92,-999.0,82.9,5.03,3.41,8.2,-999.0,-999.0,1.3,-999,2.6,-999,-999,336.4,342.1,0.92,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99219,2022-08-07 01:00:00,957.0,5.77,-999.0,83.4,5.0,4.09,16.3,-999.0,-999.0,-0.9,-999,1.2,-999,-999,328.2,340.5,0.84,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99220,2022-08-07 02:00:00,957.0,5.36,-999.0,84.1,4.9,3.93,20.4,-999.0,-999.0,-0.3,-999,0.9,-999,-999,326.3,338.4,0.84,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99221,2022-08-07 03:00:00,957.0,5.24,-999.0,84.0,4.86,3.85,15.1,-999.0,-999.0,0.0,-999,0.7,-999,-999,328.0,338.0,0.87,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99222,2022-08-07 04:00:00,956.0,5.34,-999.0,87.3,5.09,2.36,1.5,-999.0,-999.0,0.0,-999,0.6,-999,-999,333.3,339.2,0.92,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99223,2022-08-07 05:00:00,956.0,5.19,-999.0,94.3,5.44,3.11,350.9,-999.0,-999.0,-0.7,-999,0.5,-999,-999,335.1,339.7,0.94,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99224,2022-08-07 06:00:00,956.0,5.14,-999.0,91.6,5.26,3.28,343.3,-999.0,-999.0,2.7,-999,1.6,-999,-999,333.1,339.0,0.93,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99225,2022-08-07 07:00:00,956.0,5.32,-999.0,90.1,5.24,3.1,354.7,-999.0,-999.0,27.2,-999,4.7,-999,-999,319.0,339.8,0.76,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99226,2022-08-07 08:00:00,957.0,5.48,-999.0,90.9,5.34,1.85,14.1,-999.0,-999.0,53.9,-999,7.7,-999,-999,331.2,344.3,0.89,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99227,2022-08-07 09:00:00,957.0,4.68,-999.0,93.5,5.2,1.48,70.2,-999.0,-999.0,45.8,-999,5.2,-999,-999,332.5,343.1,0.94,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99228,2022-08-07 10:00:00,957.0,4.03,-999.0,98.5,5.23,1.71,136.2,-999.0,-999.0,90.4,-999,12.6,-999,-999,332.3,344.8,0.97,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99229,2022-08-07 11:00:00,957.0,4.42,-999.0,98.3,5.37,1.6,113.1,3.7,3.3,136.9,-999,18.7,-999,-999,332.9,350.6,0.96,0.0,2.803,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99230,2022-08-07 12:00:00,957.0,4.16,-999.0,95.9,5.14,1.68,146.9,-999.0,-999.0,130.5,-999,17.9,-999,-999,333.3,349.3,0.98,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99231,2022-08-07 13:00:00,958.0,4.15,-999.0,99.9,5.34,1.22,150.1,-999.0,-999.0,113.7,-999,14.6,-999,-999,336.4,348.7,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99232,2022-08-07 14:00:00,958.0,4.1,-999.0,100.0,5.33,0.86,144.1,-999.0,-999.0,109.9,-999,13.7,-999,-999,337.6,349.4,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99233,2022-08-07 15:00:00,958.0,4.18,-999.0,100.0,5.36,1.99,148.0,-999.0,-999.0,215.5,-999,27.4,-999,-999,338.1,353.6,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99234,2022-08-07 16:00:00,958.0,4.91,-999.0,99.9,5.64,1.54,150.2,-999.0,-999.0,221.1,-999,28.0,-999,-999,342.4,360.4,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99235,2022-08-07 17:00:00,958.0,4.61,-999.0,95.7,5.29,1.13,164.9,1.7,1.4,156.1,-999,20.5,-999,-999,338.4,354.1,1.0,0.0,2.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99236,2022-08-07 18:00:00,959.0,5.18,-999.0,84.6,4.86,1.33,170.5,-999.0,-999.0,169.6,-999,22.9,-999,-999,337.2,355.4,0.97,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99237,2022-08-07 19:00:00,959.0,4.95,-999.0,86.0,4.86,1.29,151.1,-999.0,-999.0,137.7,-999,17.6,-999,-999,334.3,354.7,0.95,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99238,2022-08-07 20:00:00,959.0,4.53,-999.0,89.9,4.93,0.62,123.6,-999.0,-999.0,59.8,-999,7.4,-999,-999,334.2,347.9,0.97,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99239,2022-08-07 21:00:00,959.0,4.29,-999.0,100.0,5.4,0.58,122.3,-999.0,-999.0,29.1,-999,3.6,-999,-999,336.7,343.6,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99240,2022-08-07 22:00:00,959.0,4.33,-999.0,100.0,5.41,0.62,140.5,-999.0,-999.0,17.5,-999,2.1,-999,-999,337.0,342.4,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99241,2022-08-07 23:00:00,959.0,3.87,-999.0,100.0,5.24,0.64,144.9,0.0,0.0,6.1,-999,0.7,-999,-999,334.9,338.9,1.0,0.0,2.421,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99242,2022-08-08 00:00:00,960.0,3.19,-999.0,100.0,4.99,0.75,157.8,-999.0,-999.0,0.7,-999,-0.1,-999,-999,332.0,335.5,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99243,2022-08-08 01:00:00,959.0,3.11,-999.0,100.0,4.97,0.14,65.5,-999.0,-999.0,-0.2,-999,0.3,-999,-999,330.7,334.4,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99244,2022-08-08 02:00:00,959.0,2.8,-999.0,100.0,4.86,0.47,150.7,-999.0,-999.0,-0.4,-999,0.1,-999,-999,329.7,333.1,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99245,2022-08-08 03:00:00,959.0,2.83,-999.0,100.0,4.87,0.11,182.6,-999.0,-999.0,-0.3,-999,0.2,-999,-999,329.4,332.8,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99246,2022-08-08 04:00:00,959.0,2.8,-999.0,100.0,4.86,0.05,142.3,-999.0,-999.0,-0.3,-999,0.2,-999,-999,329.3,332.6,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99247,2022-08-08 05:00:00,958.0,2.88,-999.0,100.0,4.89,0.12,201.5,0.0,0.0,-0.1,-999,0.2,-999,-999,329.4,332.4,1.0,0.0,2.894,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99248,2022-08-08 06:00:00,958.0,2.78,-999.0,100.0,4.85,0.22,179.2,-999.0,-999.0,3.7,-999,0.7,-999,-999,329.2,332.5,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99249,2022-08-08 07:00:00,958.0,2.84,-999.0,100.0,4.88,0.38,138.3,-999.0,-999.0,22.0,-999,3.2,-999,-999,330.3,334.6,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99250,2022-08-08 08:00:00,958.0,2.89,-999.0,100.0,4.89,1.03,157.5,-999.0,-999.0,37.6,-999,5.2,-999,-999,330.7,336.1,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99251,2022-08-08 09:00:00,957.0,3.22,-999.0,100.0,5.02,1.71,88.2,-999.0,-999.0,92.9,-999,13.2,-999,-999,332.4,341.0,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99252,2022-08-08 10:00:00,957.0,4.01,-999.0,100.0,5.3,1.29,10.7,-999.0,-999.0,162.9,-999,23.1,-999,-999,336.2,351.0,1.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99253,2022-08-08 11:00:00,956.0,4.34,-999.0,100.0,5.43,1.47,349.1,2.9,2.7,231.7,-999,33.0,-999,-999,334.0,356.5,0.98,0.0,2.796,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99254,2022-08-08 12:00:00,956.0,5.03,-999.0,97.4,5.56,1.53,75.5,-999.0,-999.0,318.9,-999,46.4,-999,-999,331.4,366.3,0.91,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99255,2022-08-08 13:00:00,956.0,5.67,-999.0,84.4,5.03,1.42,123.3,-999.0,-999.0,324.2,-999,46.5,-999,-999,329.8,369.1,0.86,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99256,2022-08-08 14:00:00,956.0,6.0,-999.0,79.3,4.84,0.96,132.6,-999.0,-999.0,274.3,-999,37.8,-999,-999,326.6,369.6,0.81,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99257,2022-08-08 15:00:00,955.0,6.13,-999.0,74.9,4.62,0.98,153.5,-999.0,-999.0,261.9,-999,35.7,-999,-999,324.8,368.6,0.78,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99258,2022-08-08 16:00:00,955.0,6.14,-999.0,70.9,4.37,0.76,153.2,-999.0,-999.0,196.7,-999,26.4,-999,-999,323.3,364.5,0.77,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99259,2022-08-08 17:00:00,955.0,6.71,-999.0,70.1,4.5,1.28,135.4,2.5,0.5,270.3,-999,37.7,-999,-999,323.0,370.0,0.73,0.0,2.411,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99260,2022-08-08 18:00:00,955.0,7.26,-999.0,66.8,4.45,2.48,82.0,-999.0,-999.0,265.2,-999,38.8,-999,-999,318.9,367.1,0.66,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99261,2022-08-08 19:00:00,955.0,8.48,-999.0,61.8,4.48,2.93,54.2,-999.0,-999.0,311.9,-999,47.3,-999,-999,318.0,374.5,0.58,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99262,2022-08-08 20:00:00,955.0,7.81,-999.0,62.4,4.32,2.4,15.0,-999.0,-999.0,113.0,-999,15.8,-999,-999,327.4,359.3,0.72,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99263,2022-08-08 21:00:00,956.0,5.83,-999.0,71.9,4.34,1.0,185.4,-999.0,-999.0,51.9,-999,6.6,-999,-999,325.2,349.6,0.8,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99264,2022-08-08 22:00:00,956.0,5.22,-999.0,76.3,4.41,0.59,206.5,-999.0,-999.0,23.3,-999,4.0,-999,-999,323.4,343.3,0.82,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99265,2022-08-08 23:00:00,957.0,4.83,-999.0,83.1,4.67,0.33,219.6,0.0,0.0,7.4,-999,2.5,-999,-999,327.8,340.0,0.89,0.0,2.484,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99266,2022-08-09 00:00:00,957.0,4.49,-999.0,88.0,4.83,0.48,150.9,-999.0,-999.0,0.3,-999,1.9,-999,-999,327.7,336.7,0.9,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99267,2022-08-09 01:00:00,957.0,4.52,-999.0,87.5,4.81,0.39,133.6,-999.0,-999.0,-0.7,-999,1.8,-999,-999,330.1,336.4,0.93,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99268,2022-08-09 02:00:00,958.0,4.34,-999.0,87.9,4.76,0.65,306.5,-999.0,-999.0,-0.9,-999,1.8,-999,-999,327.3,335.0,0.91,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99269,2022-08-09 03:00:00,958.0,4.38,-999.0,87.7,4.77,0.59,348.0,-999.0,-999.0,-0.8,-999,1.7,-999,-999,327.3,334.6,0.9,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
