Datenum,Smoothed S,Smoothed U,Smoothed V
23-Aug-2021,212.937407245691,-201.629668501117,63.4561558162149
24-Aug-2021,202.351401810291,-191.731815259102,59.3380335381677
25-Aug-2021,192.476758245832,-182.55501184623,55.1537230247737
26-Aug-2021,183.135129020133,-173.862862961953,51.0972477420785
27-Aug-2021,174.577645115431,-165.879493989997,47.29068740469
28-Aug-2021,167.024858979373,-158.828386458565,43.7839720674277
29-Aug-2021,160.754077117973,-152.978120993773,40.6838312535381
30-Aug-2021,156.041238614863,-148.596627276624,38.0934215657928
31-Aug-2021,152.335261245593,-145.113442205305,36.1063868472098
01-Sep-2021,149.562566635307,-142.464674581415,34.70164158604
02-Sep-2021,147.330026514581,-140.370817723186,33.3910930262124
03-Sep-2021,145.850255850723,-138.997312314655,32.3701424653957
04-Sep-2021,145.064699748442,-138.281442379444,31.6718504494367
05-Sep-2021,144.893122615932,-138.140642013279,31.3180126862277
06-Sep-2021,144.816127431978,-138.044490647223,31.3594385917018
07-Sep-2021,144.849009467515,-137.975341952564,31.8020291885512
08-Sep-2021,144.930650356037,-137.870358025895,32.5667327758209
09-Sep-2021,145.15029957144,-137.861605460878,33.5781027201432
10-Sep-2021,145.399677694632,-137.870215405075,34.7210267035672
11-Sep-2021,145.55675381824,-137.804261795601,35.8740210972945
12-Sep-2021,145.452915467983,-137.608413872355,36.6338738936235
13-Sep-2021,144.942067029049,-137.134035091966,36.9550614431108
14-Sep-2021,144.780943131584,-137.037870629364,37.2057151194118
15-Sep-2021,144.750751006569,-137.034156924877,37.5745207335587
16-Sep-2021,144.87648393277,-137.151781782252,38.0315755804239
17-Sep-2021,145.182925443754,-137.419051762362,38.5466910236005
18-Sep-2021,145.489926438376,-137.585447764046,39.3793610560501
19-Sep-2021,145.736467204663,-137.642499322351,40.2960909077419
20-Sep-2021,146.04055801522,-137.707430848627,41.3218820143908
21-Sep-2021,146.375070719421,-137.804031667983,42.3412932127438
22-Sep-2021,146.74264280144,-137.939249986597,43.3456579608316
23-Sep-2021,147.145783497186,-138.119643753434,44.3288899741884
24-Sep-2021,147.47091925264,-138.266993874784,45.0418409123565
25-Sep-2021,147.679075383352,-138.366551574866,45.403403006134
26-Sep-2021,147.863095478146,-138.468930175416,45.6567686534592
27-Sep-2021,148.000862317663,-138.576171291105,45.7782728150857
28-Sep-2021,148.107554774173,-138.691536633053,45.8248349153471
29-Sep-2021,148.197570696746,-138.817167453167,45.8555953607881
30-Sep-2021,148.410664618143,-139.035572791808,45.9978535902331
01-Oct-2021,148.567420923663,-139.205983290623,46.1019405865536
02-Oct-2021,148.661887834864,-139.354321512284,46.107356405535
03-Oct-2021,148.755706664828,-139.592373050329,45.8685044264633
04-Oct-2021,148.85184411545,-139.927905532369,45.368265197351
05-Oct-2021,148.952514703901,-140.369476494199,44.5856535673359
06-Oct-2021,149.082027911265,-140.823470512757,43.8497201306133
07-Oct-2021,149.256337504821,-141.266654580522,43.2833872392122
08-Oct-2021,149.496634829793,-141.667578282769,43.0666652838306
09-Oct-2021,149.826789076386,-142.113235613262,43.0120575694738
10-Oct-2021,150.248263577614,-142.59562874135,43.1411012593636
11-Oct-2021,150.763144229289,-143.107908075279,43.4746516239477
12-Oct-2021,151.245830165138,-143.547720243613,43.8553497743969
13-Oct-2021,151.731051572405,-143.942674547307,44.3501277147967
14-Oct-2021,152.249337686559,-144.350991821942,44.8735795177122
15-Oct-2021,152.794086969101,-144.745251447743,45.4859959199934
16-Oct-2021,153.341318959769,-145.11013463117,46.1363626386746
17-Oct-2021,153.868430866994,-145.43151244633,46.775426216838
18-Oct-2021,154.269564931024,-145.640639476389,47.3108450247322
19-Oct-2021,154.568284520591,-145.771509591316,47.7316709645727
20-Oct-2021,154.861752674405,-145.914380126688,48.1205116588954
21-Oct-2021,155.172278529045,-146.071754210425,48.5062923307581
22-Oct-2021,155.494694460065,-146.245277715724,48.8632114775384
23-Oct-2021,155.825997651384,-146.437561293619,49.1717438271995
24-Oct-2021,155.971622198014,-146.497565492945,49.219179582368
25-Oct-2021,156.050797860035,-146.561155679883,48.9875502901563
26-Oct-2021,156.130878266097,-146.712056952437,48.4443146118642
27-Oct-2021,156.187856897634,-146.894733954967,47.65340846793
28-Oct-2021,156.232413324309,-147.10918327311,46.6656765195861
29-Oct-2021,156.275373521153,-147.35531234543,45.5320001502816
30-Oct-2021,156.276178662552,-147.580196788021,44.3074828583597
31-Oct-2021,156.285879437477,-147.816287593182,43.0899276588125
01-Nov-2021,156.403258017007,-148.171623336558,41.85456758066
02-Nov-2021,156.607987724238,-148.599112646841,40.7024561085349
03-Nov-2021,156.899784991383,-149.080258560563,39.7140542414171
04-Nov-2021,157.277527317008,-149.596195824162,38.9656691077521
05-Nov-2021,157.793963759108,-150.150868175511,38.6989018718901
06-Nov-2021,158.44647290192,-150.772668606053,38.7911567312447
07-Nov-2021,159.14069967546,-151.380865469931,39.2080242465048
08-Nov-2021,159.873755719154,-151.988204852569,39.8447847572988
09-Nov-2021,160.591292029567,-152.54755834259,40.6739549337386
10-Nov-2021,161.240027717375,-153.013118910115,41.6642875760458
11-Nov-2021,161.919491500518,-153.422686709048,43.1063886221433
12-Nov-2021,162.631980676362,-153.808620276383,44.8832093217065
13-Nov-2021,163.235206604447,-154.127893729171,46.5992669152233
14-Nov-2021,163.699038759272,-154.366060966319,48.1580619391347
15-Nov-2021,163.994219796508,-154.509563568144,49.4625677559851
16-Nov-2021,164.092365552995,-154.545730796381,50.4152305544217
17-Nov-2021,164.035564549996,-154.505032237908,51.049603116198
18-Nov-2021,163.821678011839,-154.391445447878,51.3134123681526
19-Nov-2021,163.354795789526,-154.136657941947,51.0491037051603
20-Nov-2021,162.678368320425,-153.76077336962,50.3581892100774
21-Nov-2021,161.840534113805,-153.299602557062,49.2807499630075
22-Nov-2021,160.887226525463,-152.786669954042,47.8570554814176
23-Nov-2021,159.982576839016,-152.35955168964,46.2216432402906
24-Nov-2021,159.210489987929,-152.084630456438,44.4482756229134
25-Nov-2021,158.546332840227,-151.907209738329,42.6624215006306
26-Nov-2021,158.037462151496,-151.85195760122,40.9604889666121
27-Nov-2021,157.729319108397,-151.940847989072,39.4428902522882
28-Nov-2021,157.665429328663,-152.193160723901,38.2140417273493
29-Nov-2021,157.822743379747,-152.61494027063,37.1612649331271
30-Nov-2021,158.21819560409,-153.216367692612,36.3191576795828
01-Dec-2021,158.926081688719,-154.063408613816,35.7572699759032
02-Dec-2021,159.865028793189,-155.060163033786,35.5492603099581
03-Dec-2021,160.991333318374,-156.155613093632,35.7284556169232
04-Dec-2021,162.259020070463,-157.296751727255,36.3297260313261
05-Dec-2021,163.619902291312,-158.525115556512,36.9895483378214
06-Dec-2021,165.023482728425,-159.817698679978,37.6051014043137
07-Dec-2021,166.437808443955,-161.101981930069,38.2771238272885
08-Dec-2021,167.815168834255,-162.338494821153,38.9594148134265
09-Dec-2021,169.106138350034,-163.48701591707,39.6023233008845
10-Dec-2021,170.259576496352,-164.506572831136,40.1527479592951
11-Dec-2021,171.222627832619,-165.355442226137,40.5541371897673
12-Dec-2021,171.933696533198,-165.991590885537,40.7021171517074
13-Dec-2021,172.558497105788,-166.551656925545,40.7564462136885
14-Dec-2021,173.081188648455,-167.015107135897,40.7382176813482
15-Dec-2021,173.490639935536,-167.36646554336,40.6683509696503
16-Dec-2021,173.780429417634,-167.595313411724,40.5675916028851
17-Dec-2021,173.820187513923,-167.580366416585,40.3485928245431
18-Dec-2021,173.680037788086,-167.381801769816,40.0880576245901
19-Dec-2021,173.500859602414,-167.114205475111,39.9552961329896
20-Dec-2021,173.320940230435,-166.813037244078,39.9834048469979
21-Dec-2021,173.167044158757,-166.508200902569,40.1769856126199
22-Dec-2021,173.05395367129,-166.208710281068,40.5665687577277
23-Dec-2021,173.020772432909,-165.961307506496,41.1438096005089
24-Dec-2021,173.108322683531,-165.813966939305,41.9018354509118
25-Dec-2021,173.248635878796,-165.709446292741,42.7684991733108
26-Dec-2021,173.447072114231,-165.660714388298,43.7163773152339
27-Dec-2021,173.707763144158,-165.679133644182,44.7177385109742
28-Dec-2021,174.033612381692,-165.774460075314,45.7445434815898
29-Dec-2021,174.495835666981,-166.007773006626,46.8875138034992
30-Dec-2021,175.058597590786,-166.358000143868,48.055871535502
31-Dec-2021,175.655132295706,-166.78971517528,49.070591433262
01-Jan-2022,176.280455701939,-167.303294240985,49.8934282571328
02-Jan-2022,176.915905256601,-167.88172999131,50.4980694989757
03-Jan-2022,177.503887629676,-168.482505515779,50.7916555001866
04-Jan-2022,178.048536211058,-169.103864029189,50.7840272830482
05-Jan-2022,178.565768458263,-169.742749967557,50.5627359524692
06-Jan-2022,178.983480650103,-170.313727343674,50.1534531767325
07-Jan-2022,179.280047604385,-170.784233331582,49.585931874269
08-Jan-2022,179.431138201218,-171.118986768368,48.8892048324232
09-Jan-2022,179.409715383017,-171.279988154168,48.0915847074527
10-Jan-2022,179.352570694251,-171.38667968692,47.3165474781741
11-Jan-2022,179.344014850864,-171.49555312491,46.711759172181
12-Jan-2022,179.39227335166,-171.591956166081,46.3632190529513
13-Jan-2022,179.492494062008,-171.670316318387,46.2732408447364
14-Jan-2022,179.648378252693,-171.736640547535,46.4486218646134
15-Jan-2022,179.942772077899,-171.884216540806,46.9081921505401
16-Jan-2022,180.358477468955,-172.107076794487,47.612381315739
17-Jan-2022,180.880652004338,-172.40133967237,48.5234291537849
18-Jan-2022,181.496808909672,-172.765209405748,49.6053856386047
19-Jan-2022,182.196817057726,-173.198976093418,50.824110924478
20-Jan-2022,182.972900968417,-173.705015701678,52.1472753460366
21-Jan-2022,183.819640808808,-174.28779006433,53.5443594182646
22-Jan-2022,184.629955591502,-174.89723900728,54.722153438669
23-Jan-2022,185.347333061367,-175.487750277664,55.6032892109109
24-Jan-2022,185.975212298645,-176.042863783262,56.2738302908268
25-Jan-2022,186.455953679055,-176.517804663261,56.6618122391784
26-Jan-2022,186.752760754702,-176.869580764322,56.7684767259068
27-Jan-2022,186.902090575094,-177.104857735249,56.7125780660503
28-Jan-2022,186.894484466512,-177.201501812439,56.5300093504422
29-Jan-2022,186.723354136895,-177.140699035548,56.2558325248916
30-Jan-2022,186.314354605249,-176.780861286259,56.1066114715193
31-Jan-2022,185.703487249227,-176.175602364432,56.020615542779
01-Feb-2022,184.934950081931,-175.440147764853,55.7614597288781
02-Feb-2022,184.039102317348,-174.588976569931,55.3786538560848
03-Feb-2022,183.143886831192,-173.69441380568,55.1402222828041
04-Feb-2022,182.333773642892,-172.820509789469,55.1372209328307
05-Feb-2022,181.596441115792,-171.981875330484,55.2560826371702
06-Feb-2022,180.984016942404,-171.234806932834,55.5045729750232
07-Feb-2022,180.548993137621,-170.63040306557,55.9042317245547
08-Feb-2022,180.24532639716,-170.135631159702,56.3705601254493
09-Feb-2022,180.089697030327,-169.772007335328,56.8872382999379
10-Feb-2022,180.095491953558,-169.558822985834,57.4348032341572
11-Feb-2022,180.303119020833,-169.543283285225,58.0057967179516
12-Feb-2022,180.703562190467,-169.724505734859,58.5665661923297
13-Feb-2022,181.290770335832,-170.104865515162,59.0716869116838
14-Feb-2022,182.049568412488,-170.679841856238,59.4875675278382
15-Feb-2022,182.950776750867,-171.351233228811,60.0061449440245
16-Feb-2022,183.947734843855,-172.09977404135,60.5461771743613
17-Feb-2022,184.992446560603,-172.902666597574,61.0326789173802
18-Feb-2022,186.04537174347,-173.716966637786,61.4962980203142
19-Feb-2022,187.059289656255,-174.506963966748,61.9095430659501
20-Feb-2022,187.985905048269,-175.232973232237,62.2538293605349
21-Feb-2022,188.775848154337,-175.851333925043,62.5194789337761
22-Feb-2022,189.378674694796,-176.314410378974,62.7057205388415
23-Feb-2022,189.865127461224,-176.829006820724,62.3581634410937
24-Feb-2022,190.230617309031,-177.404301207949,61.4465599871941
25-Feb-2022,190.461359695732,-177.951451410193,60.2413174273839
26-Feb-2022,190.548933418,-178.437855958843,58.8285465181364
27-Feb-2022,190.495917059937,-178.878433909682,57.1313761298232
28-Feb-2022,190.329000616561,-179.270675076067,55.262874917017
01-Mar-2022,190.076281427675,-179.614203846559,53.3310750298745
02-Mar-2022,189.785393122308,-179.915117336844,51.5271680085119
03-Mar-2022,189.477789150134,-180.175045702282,49.9030977450148
04-Mar-2022,189.177206100034,-180.397963245995,48.5100322982789
05-Mar-2022,188.909663700093,-180.590188418869,47.3983638940099
06-Mar-2022,188.703464817602,-180.760383819547,46.6177089247231
07-Mar-2022,188.516010378974,-180.847747398398,46.1977209469794
08-Mar-2022,188.370369686385,-180.855390448274,46.1724982177945
09-Mar-2022,188.239048566684,-180.705070523164,46.6644869621383
10-Mar-2022,188.163748324328,-180.436114231085,47.6737115647641
11-Mar-2022,188.165767111135,-180.157064326902,48.9569495508892
12-Mar-2022,188.248272843159,-179.896499475841,50.4267233860305
13-Mar-2022,188.412317688061,-179.681942971816,51.9920015161208
14-Mar-2022,188.680573181019,-179.556334801174,53.5955724234313
15-Mar-2022,189.037476454161,-179.536493394983,55.1197970072887
16-Mar-2022,189.466495515175,-179.638977564871,56.4452876573837
17-Mar-2022,189.950129247311,-179.880086503023,57.4509082537707
18-Mar-2022,190.46990740938,-180.27585978218,58.0137741668682
19-Mar-2022,191.01669137112,-180.787758586286,58.2487679424581
20-Mar-2022,191.573698501313,-181.412183042386,58.1138174528065
21-Mar-2022,192.115169265618,-182.116557686578,57.6148055995696
22-Mar-2022,192.620016728824,-182.884268256201,56.7341847974482
23-Mar-2022,193.210738566668,-183.865249215434,55.448277501558
24-Mar-2022,193.840061442223,-184.970532626867,53.9059948929241
25-Mar-2022,194.46551323875,-186.116366475311,52.2577837433004
26-Mar-2022,194.933621823018,-187.133312690552,50.5013933929732
27-Mar-2022,195.243239960726,-187.988611530037,48.7312093790897
28-Mar-2022,195.393138164793,-188.650497861438,47.0391598949554
29-Mar-2022,195.382004695354,-189.088201162657,45.5147157900342
30-Mar-2022,195.208445559765,-189.27194552182,44.2448905699484
31-Mar-2022,194.861452770112,-189.146214340919,43.3394713423083
01-Apr-2022,194.373356318219,-188.724410892745,42.8543265689924
02-Apr-2022,193.850979311642,-188.153235293488,42.7130715699891
03-Apr-2022,193.35079855639,-187.491409923138,42.923514105356
04-Apr-2022,192.885537998081,-186.759926654283,43.4334042817403
05-Apr-2022,192.486537996143,-185.99126408022,44.2588453552362
06-Apr-2022,192.184985184058,-185.219861440158,45.4091302394723
07-Apr-2022,191.999598176886,-184.450358606559,46.929968567379
08-Apr-2022,191.930111621235,-183.711613568779,48.7353213920889
09-Apr-2022,191.976442137764,-183.033556489565,50.7358930295294
10-Apr-2022,192.138688321188,-182.447189705055,52.8391310584224
11-Apr-2022,192.417130740274,-181.98458772478,54.949226320285
12-Apr-2022,192.885749624758,-181.746070941991,56.9818651105885
13-Apr-2022,193.50683243747,-181.730811059785,58.8270280010518
14-Apr-2022,194.246400194371,-181.942297061432,60.3721514924285
15-Apr-2022,195.074207464553,-182.388335210369,61.5021280145062
16-Apr-2022,195.783300293357,-182.786174269486,62.4912787603144
17-Apr-2022,196.308776360107,-183.076092755316,63.3030680720353
18-Apr-2022,196.584125238386,-183.194138652615,63.9102141966882
19-Apr-2022,196.65591797399,-183.198990216127,64.2392255638911
20-Apr-2022,196.525902347366,-183.083491637476,64.301493374819
21-Apr-2022,196.196505983863,-182.839129213187,64.1152006221305
22-Apr-2022,195.670836353733,-182.456031344683,63.7053220899672
23-Apr-2022,194.952680772131,-181.922968538285,63.103624353954
24-Apr-2022,194.048484689266,-181.293754926522,62.1287137948067
25-Apr-2022,193.029833363402,-180.611469048691,60.8770900694654
26-Apr-2022,191.967416225835,-179.918768733881,59.4429944977183
27-Apr-2022,190.931026880889,-179.257891100974,57.9184100622012
28-Apr-2022,189.961317317562,-178.622955729109,56.4551503543442
29-Apr-2022,189.121117491214,-178.048972021533,55.1748006166555
30-Apr-2022,188.471490143399,-177.568999073874,54.1980396898067
01-May-2022,188.030145313595,-177.191853781549,53.591511291648
02-May-2022,187.827739425525,-176.961363189872,53.3262082170349
03-May-2022,187.892355773854,-176.918251881971,53.3739996809436
04-May-2022,188.249504524191,-177.100141978787,53.7076313184715
05-May-2022,188.922122713086,-177.541553139075,54.3007251848366
06-May-2022,189.854724403252,-178.212394642338,55.1066221971481
07-May-2022,190.988305944605,-179.066745681044,56.0883853126314
08-May-2022,192.260508755285,-180.05524529836,57.2095102001592
09-May-2022,193.605619321655,-181.125092388162,58.4339252402515
10-May-2022,194.964120350248,-182.237153512354,59.633565623469
11-May-2022,196.297358179945,-183.372882346245,60.7230517412123
12-May-2022,197.562825716459,-184.509878872369,61.615408935987
13-May-2022,198.648588521524,-185.562464857694,62.1947796386686
14-May-2022,199.594992368608,-186.568859947693,62.4571354692956
15-May-2022,200.433966055029,-187.559634855977,62.3937538013663
16-May-2022,201.189021401956,-188.557711364286,61.9912177618388
17-May-2022,201.875253254409,-189.578362322499,61.2314162311309
18-May-2022,202.635647484459,-190.698981933915,60.3581238373957
19-May-2022,203.516445401953,-191.944104325101,59.4376771259556
20-May-2022,204.559106220675,-193.332475231698,58.53882719544
21-May-2022,205.800307058347,-194.877051998423,57.7327396977855
22-May-2022,207.161572920566,-196.517520643536,56.9762207892139
23-May-2022,208.736243339997,-198.309316212168,56.4284075313955
24-May-2022,210.607329799915,-200.298358498189,56.2446599730933
25-May-2022,212.824259393315,-202.564553400247,56.3313837637967
26-May-2022,215.439358569589,-205.152882457115,56.7302964389863
27-May-2022,218.494051203389,-208.099903137577,57.4732905578551
28-May-2022,222.018858594632,-211.433748840432,58.582433703309
29-May-2022,226.033399468495,-215.174128894493,60.0699684819658
30-May-2022,230.44252336192,-219.223300320982,61.9282266079342
31-May-2022,235.207482802657,-223.5457463691,64.1462504927471
01-Jun-2022,240.27585796736,-228.094618798397,66.7029886138842
02-Jun-2022,245.581556681585,-232.811737878763,69.5672955147714
03-Jun-2022,251.237204112142,-237.761794438776,72.9064605416383
04-Jun-2022,257.104072583816,-242.857538048733,76.5283971609942
05-Jun-2022,263.037691767798,-248.005294342449,80.2417902974751
06-Jun-2022,269.234034288537,-253.41319784973,84.040312189006
07-Jun-2022,275.562398669298,-258.975583984958,87.8115231705331
08-Jun-2022,281.897965255876,-264.591250017785,91.4483581175548
09-Jun-2022,288.121796216598,-270.163455073129,94.8491264461211
10-Jun-2022,294.120835542318,-275.599920131176,97.9175121128341
11-Jun-2022,299.716410647991,-280.767210702659,100.462842603934
12-Jun-2022,304.844532681758,-285.605771821633,102.451584528038
13-Jun-2022,309.443640585382,-290.058306641925,103.850761111083
14-Jun-2022,313.454601094246,-294.069776437137,104.627952196325
15-Jun-2022,317.010248672489,-297.758438831376,104.912259992657
16-Jun-2022,320.147771859049,-301.1254913833,104.813480173735
17-Jun-2022,322.911228373029,-304.179160974418,104.444165806584
18-Jun-2022,325.627112555787,-307.190257610746,104.002440110848
19-Jun-2022,328.206107938867,-310.052770216626,103.527319994413
20-Jun-2022,330.579162358733,-312.679937896419,103.065468237713
21-Jun-2022,332.697487956769,-315.004249934505,102.671193493723
22-Jun-2022,334.532561179279,-316.977445795285,102.406450287963
23-Jun-2022,336.140140007741,-318.632739556874,102.342651059778
24-Jun-2022,337.498829204255,-319.927906121784,102.556096666933
25-Jun-2022,338.610590455658,-320.842976583833,103.130821377966
26-Jun-2022,339.500742373529,-321.380238228151,104.158592872184
27-Jun-2022,340.028557617576,-321.440044974286,105.482352315502
28-Jun-2022,340.160155710777,-321.036804734709,106.955229016691
29-Jun-2022,339.880934409415,-320.203589421828,108.435301325525
30-Jun-2022,339.040507466364,-318.814073370114,109.815185994111
01-Jul-2022,337.568725390438,-316.836557634855,110.970045644391
02-Jul-2022,335.411560885648,-314.25423542492,111.780860977813
03-Jul-2022,332.531108851203,-311.065192102762,112.134430775332
04-Jul-2022,328.905586381513,-307.282405184415,111.92337189741
05-Jul-2022,324.356407296161,-302.758332485602,111.070160484911
06-Jul-2022,319.09742707242,-297.699460930164,109.624366624152
07-Jul-2022,313.347466225478,-292.316907053967,107.63862969306
08-Jul-2022,307.330310308442,-286.826417004906,105.168658361176
09-Jul-2022,301.584116347521,-281.669307632777,102.534330067186
10-Jul-2022,296.226004148859,-276.939938574761,99.8142420689694
11-Jul-2022,291.391895198808,-272.748353330035,97.0988852073819
12-Jul-2022,286.461553925814,-268.51659689659,94.142269611348
13-Jul-2022,281.570599069902,-264.357835895341,91.0444174177417
14-Jul-2022,276.846967524645,-260.37672013186,87.9052699944691
15-Jul-2022,272.410914337167,-256.669382596382,84.8246879404689
16-Jul-2022,268.375012708141,-253.3234394638,81.9024510857122
17-Jul-2022,264.728180748578,-250.305264670303,79.2349758077263
18-Jul-2022,261.526805384642,-247.645761411082,76.9207248939635
19-Jul-2022,258.816499076226,-245.364310054694,75.0579928246824
20-Jul-2022,256.632099816955,-243.468768143072,73.7449057729481
21-Jul-2022,255.083291067198,-242.177975989164,72.7066222386193
22-Jul-2022,254.067597999962,-241.381168229153,71.9387037344354
23-Jul-2022,253.477668514292,-240.966297637715,71.4258838858337
24-Jul-2022,253.189514180719,-240.75961420796,71.2885490401976
25-Jul-2022,253.020566033262,-240.606615765821,71.4075022648753
26-Jul-2022,252.784583230687,-240.350368344298,71.6599400052241
27-Jul-2022,252.291653056508,-239.831506183463,71.9194520846109
28-Jul-2022,251.348190918981,-238.888231730454,72.0560217044113
29-Jul-2022,250.304859833249,-237.823801028808,72.2197771112663
30-Jul-2022,249.153599114773,-236.636107796846,72.3733688494445
31-Jul-2022,247.897287389953,-235.333080237009,72.4834075523502
01-Aug-2022,246.549742596125,-233.932681035855,72.5204639425238
02-Aug-2022,244.557470353005,-231.922142124368,72.2726626962844
03-Aug-2022,241.84933675067,-229.244066517178,71.6795960840176
04-Aug-2022,238.34733153903,-225.834320120971,70.6791838716832
05-Aug-2022,234.24535112438,-221.891533615828,69.3412622128579
06-Aug-2022,229.731686681483,-217.595046242838,67.7270331852355
07-Aug-2022,224.990681039379,-213.120632059994,65.8976169412645
08-Aug-2022,220.202728681384,-208.640499942194,63.9140517081476
09-Aug-2022,215.544275745088,-204.323293581243,61.8372937878417
10-Aug-2022,211.116493398633,-200.276740119668,59.6583038616614
11-Aug-2022,207.1251449788,-196.692275335006,57.4743510917143
12-Aug-2022,203.768599746026,-193.754999224296,55.3792452416547
13-Aug-2022,201.237832884412,-191.643676004085,53.463336676684
14-Aug-2022,199.210939976901,-189.973940110357,51.8059387997464
15-Aug-2022,197.863524226373,-188.88735059207,50.5469680872404
16-Aug-2022,197.345922259552,-188.500035867177,49.8212143489065
17-Aug-2022,197.710165112323,-188.929818501791,49.4433197319845
18-Aug-2022,198.983070944467,-190.19407616223,49.4597230477924
19-Aug-2022,201.165414648369,-192.286901935534,49.9025236798335
20-Aug-2022,204.231927849017,-195.179104329471,50.7894815837969
21-Aug-2022,208.131298904,-198.818207272532,52.1240172875574
22-Aug-2022,212.782063301072,-203.120172522794,53.9165347320998
23-Aug-2022,218.082967003435,-207.990273593399,56.130650629188
24-Aug-2022,223.906514175377,-213.310099534587,58.7166723517051
25-Aug-2022,230.098967182267,-218.93755493369,61.6115979336536
26-Aug-2022,236.660089359458,-224.885203265371,64.7853051275406
27-Aug-2022,243.465087348905,-231.042489320386,68.1724737981071
28-Aug-2022,250.367269350228,-237.279529653047,71.6955069801102
29-Aug-2022,256.973963509822,-243.250135634015,75.0108334585263
30-Aug-2022,263.842697232422,-249.44812235277,78.5115910135286
31-Aug-2022,270.973470518029,-255.873489809313,82.1977796451171
01-Sep-2022,278.366283366642,-262.526238003643,86.0693993532917
02-Sep-2022,286.021135778262,-269.40636693576,90.1264501380524
03-Sep-2022,293.938027752887,-276.513876605664,94.3689319993993
04-Sep-2022,302.116959290519,-283.848767013355,98.7968449373324
05-Sep-2022,310.557930391157,-291.411038158833,103.410188951852
06-Sep-2022,319.260941054801,-299.200690042098,108.208964042957
07-Sep-2022,328.225991281452,-307.217722663151,113.193170210649
08-Sep-2022,337.453081071109,-315.46213602199,118.362807454926
